playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,totalGoals,assists,saves
309315,FIF,4398,QAT,Qatar,M,Mohamed,Manai,2002-10-25,"5' 11""",150.0,26,NULL,Qatar,NULL,NULL,309315,0,0,0
109204,FIF,4398,QAT,Qatar,F,Edmílson Junior,,1994-08-19,"5' 11""",157.0,8,NULL,Qatar,NULL,NULL,109204,0,1,0
185984,FIF,4398,QAT,Qatar,F,Mohammed,Muntari,1993-12-20,"6' 4""",190.0,9,NULL,Qatar,NULL,NULL,185984,0,0,0
219252,FIF,4398,QAT,Qatar,F,Almoez,Ali,1996-08-19,"5' 11""",159.0,19,NULL,Qatar,NULL,NULL,219252,0,0,0
219258,FIF,4398,QAT,Qatar,F,Akram,Afif,1996-11-18,"5' 10""",152.0,11,NULL,Qatar,NULL,NULL,219258,0,0,0
236586,FIF,4398,QAT,Qatar,F,Hassan,Al-Haydos,1990-12-11,"5' 9""",137.0,10,NULL,Qatar,NULL,NULL,236586,1,0,0
263311,FIF,4398,QAT,Qatar,F,Ahmed,Alaaeldin,1993-01-31,"5' 10""",146.0,7,NULL,Qatar,NULL,NULL,263311,0,0,0
274164,FIF,4398,QAT,Qatar,F,Yusuf,Abdurisag,1999-08-06,"5' 9""",139.0,15,NULL,Qatar,NULL,NULL,274164,0,0,0
336120,FIF,4398,QAT,Qatar,F,Ahmed,Al-Ganehi,2000-09-22,"5' 10""",130.0,17,NULL,Qatar,NULL,NULL,336120,0,0,0
371967,FIF,4398,QAT,Qatar,F,Tahsin,Jamshid,2006-06-16,"5' 5""",128.0,24,NULL,Qatar,NULL,NULL,371967,0,0,0
171878,FIF,655,KSA,Saudi Arabia,G,Ahmed,Al-Kassar,1991-05-08,"5' 10""",172.0,22,NULL,Saudi Arabia,NULL,NULL,171878,0,0,0
247018,FIF,655,KSA,Saudi Arabia,G,Mohammed,Al-Owais,1991-10-10,"6' 1""",170.0,21,NULL,Saudi Arabia,NULL,NULL,247018,0,0,16
302332,FIF,655,KSA,Saudi Arabia,G,Nawaf,Al-Aqidi,2000-05-10,"6' 1""",192.0,1,NULL,Saudi Arabia,NULL,NULL,302332,0,0,0
185636,FIF,655,KSA,Saudi Arabia,D,Hassan,Kadish,1992-09-26,"5' 10""",152.0,14,NULL,Saudi Arabia,NULL,NULL,185636,0,0,0
256666,FIF,655,KSA,Saudi Arabia,D,Hassan,Al-Tambakti,1999-02-09,"6' 0""",183.0,5,NULL,Saudi Arabia,NULL,NULL,256666,0,0,0
256667,FIF,655,KSA,Saudi Arabia,D,Abdulelah,Al-Amri,1997-01-15,"6' 1""",170.0,4,NULL,Saudi Arabia,NULL,NULL,256667,1,0,0
286011,FIF,655,KSA,Saudi Arabia,D,Saud,Abdulhamid,1999-07-18,"5' 8""",161.0,12,NULL,Saudi Arabia,NULL,NULL,286011,0,0,0
296972,FIF,655,KSA,Saudi Arabia,D,Ali,Lajami,1996-04-24,"5' 10""",157.0,3,NULL,Saudi Arabia,NULL,NULL,296972,0,0,0
330543,FIF,655,KSA,Saudi Arabia,D,Moteb,Al-Harbi,2000-02-20,"5' 8""",141.0,24,NULL,Saudi Arabia,NULL,NULL,330543,0,0,0
331918,FIF,655,KSA,Saudi Arabia,D,Nawaf,Boushal,1999-09-16,"5' 8""",139.0,13,NULL,Saudi Arabia,NULL,NULL,331918,0,0,0
331920,FIF,655,KSA,Saudi Arabia,D,Ali,Majrashi,1999-10-02,"5' 7""",150.0,2,NULL,Saudi Arabia,NULL,NULL,331920,0,0,0
371796,FIF,655,KSA,Saudi Arabia,D,Jehad,Thakri,2001-07-21,"6' 0""",179.0,25,NULL,Saudi Arabia,NULL,NULL,371796,0,0,0
163850,FIF,655,KSA,Saudi Arabia,M,Salem,Al-Dawsari,1991-08-19,"5' 8""",157.0,10,NULL,Saudi Arabia,NULL,NULL,163850,0,0,0
262468,FIF,655,KSA,Saudi Arabia,M,Mohamed,Kanno,1994-09-22,"6' 3""",148.0,23,NULL,Saudi Arabia,NULL,NULL,262468,0,0,0
270417,FIF,655,KSA,Saudi Arabia,M,Nasser,Al-Dawsari,1998-12-19,"5' 10""",170.0,6,NULL,Saudi Arabia,NULL,NULL,270417,0,0,0
271461,FIF,655,KSA,Saudi Arabia,M,Abdullah,Al-Khaibari,1996-08-16,"5' 9""",146.0,15,NULL,Saudi Arabia,NULL,NULL,271461,0,0,0
296602,FIF,655,KSA,Saudi Arabia,M,Aiman,Yahya,2001-05-14,"5' 8""",159.0,8,NULL,Saudi Arabia,NULL,NULL,296602,0,0,0
306692,FIF,655,KSA,Saudi Arabia,M,Ziyad,Al-Johani,2001-11-11,"5' 11""",139.0,16,NULL,Saudi Arabia,NULL,NULL,306692,0,0,0
315523,FIF,655,KSA,Saudi Arabia,M,Musab,Al-Juwayr,2003-06-20,"5' 9""",152.0,7,NULL,Saudi Arabia,NULL,NULL,315523,0,0,0
357660,FIF,655,KSA,Saudi Arabia,M,Ala,Al-Hajji,1995-12-03,"5' 10""",163.0,18,NULL,Saudi Arabia,NULL,NULL,357660,0,0,0
361692,FIF,655,KSA,Saudi Arabia,M,Mohammed,Abu Al-Shamat,2002-08-11,"5' 7""",137.0,26,NULL,Saudi Arabia,NULL,NULL,361692,0,0,0
177897,FIF,655,KSA,Saudi Arabia,F,Saleh,Al-Shehri,1993-11-01,"6' 0""",172.0,11,NULL,Saudi Arabia,NULL,NULL,177897,0,0,0
283331,FIF,655,KSA,Saudi Arabia,F,Feras,Al-Brikan,2000-05-14,"6' 1""",172.0,9,NULL,Saudi Arabia,NULL,NULL,283331,0,0,0
287054,FIF,655,KSA,Saudi Arabia,F,Sultan,Mandash,1994-10-17,"5' 8""",150.0,20,NULL,Saudi Arabia,NULL,NULL,287054,0,0,0
288570,FIF,655,KSA,Saudi Arabia,F,Khalid,Al-Ghannam,2000-11-08,"5' 7""",150.0,17,NULL,Saudi Arabia,NULL,NULL,288570,0,0,0
294239,FIF,655,KSA,Saudi Arabia,F,Abdullah,Al-Hamdan,1999-09-13,"6' 1""",172.0,19,NULL,Saudi Arabia,NULL,NULL,294239,0,0,0
16264,FIF,580,SCO,Scotland,G,Liam,Kelly,1996-01-23,"6' 0""",174.0,12,NULL,Scotland,NULL,NULL,16264,0,0,0
17617,FIF,580,SCO,Scotland,G,Craig,Gordon,1982-12-31,"6' 4""",183.0,21,NULL,Scotland,NULL,NULL,17617,0,0,0
181299,FIF,580,SCO,Scotland,G,Angus,Gunn,1996-01-22,"6' 5""",170.0,1,NULL,Scotland,NULL,NULL,181299,0,0,8
104943,FIF,580,SCO,Scotland,D,Andy,Robertson,1994-03-11,"5' 10""",139.0,3,NULL,Scotland,NULL,NULL,104943,0,0,0
146577,FIF,580,SCO,Scotland,D,Grant,Hanley,1991-11-20,"6' 2""",185.0,5,NULL,Scotland,NULL,NULL,146577,0,0,0
181394,FIF,580,SCO,Scotland,D,John,Souttar,1996-09-25,"6' 1""",163.0,15,NULL,Scotland,NULL,NULL,181394,0,0,0
191450,FIF,580,SCO,Scotland,D,Scott,McKenna,1996-11-12,"6' 2""",161.0,26,NULL,Scotland,NULL,NULL,191450,0,0,0
207454,FIF,580,SCO,Scotland,D,Jack,Hendry,1995-05-07,"6' 4""",190.0,13,NULL,Scotland,NULL,NULL,207454,0,0,0
214794,FIF,580,SCO,Scotland,D,Kieran,Tierney,1997-06-05,"5' 11""",161.0,6,NULL,Scotland,NULL,NULL,214794,0,0,0
224305,FIF,580,SCO,Scotland,D,Anthony,Ralston,1998-11-16,"5' 10""",152.0,24,NULL,Scotland,NULL,NULL,224305,0,0,0
231572,FIF,580,SCO,Scotland,D,Dominic,Hyam,1995-12-20,"6' 2""",152.0,16,NULL,Scotland,NULL,NULL,231572,0,0,0
271191,FIF,580,SCO,Scotland,D,Nathan,Patterson,2001-10-16,"6' 0""",159.0,22,NULL,Scotland,NULL,NULL,271191,0,0,0
283940,FIF,580,SCO,Scotland,D,Aaron,Hickey,2002-06-10,"6' 1""",159.0,2,NULL,Scotland,NULL,NULL,283940,0,0,0
93435,FIF,580,SCO,Scotland,M,Ryan,Christie,1995-02-22,"5' 10""",157.0,11,NULL,Scotland,NULL,NULL,93435,0,0,0
141870,FIF,580,SCO,Scotland,M,Kenny,McLean,1992-01-08,"6' 0""",152.0,23,NULL,Scotland,NULL,NULL,141870,0,0,0
162843,FIF,580,SCO,Scotland,M,John,McGinn,1994-10-18,"5' 10""",150.0,7,NULL,Scotland,NULL,NULL,162843,1,0,0
202429,FIF,580,SCO,Scotland,M,Lewis,Ferguson,1999-08-24,"5' 11""",161.0,19,NULL,Scotland,NULL,NULL,202429,0,0,0
255850,FIF,580,SCO,Scotland,M,Scott,McTominay,1996-12-08,"6' 4""",192.0,4,NULL,Scotland,NULL,NULL,255850,0,0,0
393138,FIF,580,SCO,Scotland,M,Tyler,Fletcher,2007-03-19,"6' 0""",159.0,8,NULL,Scotland,NULL,NULL,393138,0,0,0
173306,FIF,580,SCO,Scotland,F,Lawrence,Shankland,1995-08-10,"6' 1""",163.0,20,NULL,Scotland,NULL,NULL,173306,0,0,0
207538,FIF,580,SCO,Scotland,F,Lyndon,Dykes,1995-10-07,"6' 2""",183.0,9,NULL,Scotland,NULL,NULL,207538,0,0,0
213725,FIF,580,SCO,Scotland,F,Ché,Adams,1996-07-13,"5' 9""",152.0,10,NULL,Scotland,NULL,NULL,213725,0,0,0
241325,FIF,580,SCO,Scotland,F,George,Hirst,1999-02-15,"6' 3""",179.0,18,NULL,Scotland,NULL,NULL,241325,0,0,0
251936,FIF,580,SCO,Scotland,F,Ross,Stewart,1996-07-11,"6' 2""",185.0,14,NULL,Scotland,NULL,NULL,251936,0,0,0
332948,FIF,580,SCO,Scotland,F,Ben,Gannon-Doak,2005-11-11,"5' 8""",141.0,17,NULL,Scotland,NULL,NULL,332948,0,0,0
368045,FIF,580,SCO,Scotland,F,Findlay,Curtis,2006-10-01,"5' 11""",146.0,25,NULL,Scotland,NULL,NULL,368045,0,0,0
197631,FIF,654,SEN,Senegal,G,Mory,Diaw,1993-06-22,"6' 6""",183.0,23,NULL,Senegal,NULL,NULL,197631,0,0,4
238362,FIF,654,SEN,Senegal,G,Édouard,Mendy,1992-03-01,"6' 4""",214.0,16,NULL,Senegal,NULL,NULL,238362,0,0,8
241029,FIF,654,SEN,Senegal,G,Yehvann,Diouf,1999-11-16,"6' 2""",161.0,1,NULL,Senegal,NULL,NULL,241029,0,0,0
150312,FIF,654,SEN,Senegal,D,Kalidou,Koulibaly,1991-06-20,"6' 5""",194.0,3,NULL,Senegal,NULL,NULL,150312,0,0,0
213181,FIF,654,SEN,Senegal,D,Moussa,Niakhaté,1996-03-08,"6' 3""",181.0,19,NULL,Senegal,NULL,NULL,213181,0,1,0
251614,FIF,654,SEN,Senegal,D,Abdoulaye,Seck,1992-06-04,"6' 4""",174.0,4,NULL,Senegal,NULL,NULL,251614,0,1,0
268796,FIF,654,SEN,Senegal,D,Ismail,Jakobs,1999-08-17,"6' 0""",163.0,14,NULL,Senegal,NULL,NULL,268796,0,0,0
319161,FIF,654,SEN,Senegal,D,Antoine,Mendy,2004-05-27,"6' 2""",163.0,24,NULL,Senegal,NULL,NULL,319161,0,0,0
355433,FIF,654,SEN,Senegal,D,Mamadou,Sarr,2005-08-29,"6' 4""",170.0,2,NULL,Senegal,NULL,NULL,355433,0,0,0
359796,FIF,654,SEN,Senegal,D,El Hadji Malick,Diouf,2004-12-29,"6' 0""",150.0,25,NULL,Senegal,NULL,NULL,359796,0,0,0
38721,FIF,654,SEN,Senegal,M,Lamine,Camara,2004-01-01,"5' 8""",141.0,8,NULL,Senegal,NULL,NULL,38721,0,1,0
144517,FIF,654,SEN,Senegal,M,Idrissa,Gueye,1989-09-26,"5' 9""",146.0,5,NULL,Senegal,NULL,NULL,144517,0,0,0
253992,FIF,654,SEN,Senegal,M,Krépin,Diatta,1999-02-25,"5' 9""",150.0,15,NULL,Senegal,NULL,NULL,253992,0,0,0
255889,FIF,654,SEN,Senegal,M,Pape,Gueye,1999-01-24,"6' 2""",172.0,26,NULL,Senegal,NULL,NULL,255889,2,1,0
294228,FIF,654,SEN,Senegal,M,Pathé,Ciss,1994-03-16,"6' 1""",157.0,6,NULL,Senegal,NULL,NULL,294228,0,0,0
297337,FIF,654,SEN,Senegal,M,Pape Matar,Sarr,2002-09-14,"6' 1""",174.0,17,NULL,Senegal,NULL,NULL,297337,0,0,0
324991,FIF,654,SEN,Senegal,M,Habib,Diarra,2004-01-03,"5' 10""",161.0,21,NULL,Senegal,NULL,NULL,324991,2,0,0
409016,FIF,654,SEN,Senegal,M,Bara Sapoko,Ndiaye,2007-12-31,"5' 11""",172.0,22,NULL,Senegal,NULL,NULL,409016,0,0,0
169797,FIF,654,SEN,Senegal,F,Sadio,Mané,1992-04-10,"5' 9""",150.0,10,NULL,Senegal,NULL,NULL,169797,0,1,0
241012,FIF,654,SEN,Senegal,F,Ismaïla,Sarr,1998-02-25,"6' 1""",168.0,18,NULL,Senegal,NULL,NULL,241012,4,1,0
251924,FIF,654,SEN,Senegal,F,Cherif,Ndiaye,1996-01-23,"6' 3""",183.0,12,NULL,Senegal,NULL,NULL,251924,0,0,0
268641,FIF,654,SEN,Senegal,F,Iliman,Ndiaye,2000-03-06,"5' 11""",172.0,13,NULL,Senegal,NULL,NULL,268641,1,2,0
308524,FIF,654,SEN,Senegal,F,Nicolas,Jackson,2001-06-20,"6' 2""",181.0,11,NULL,Senegal,NULL,NULL,308524,0,1,0
313889,FIF,654,SEN,Senegal,F,Bamba,Dieng,2000-03-23,"5' 10""",172.0,9,NULL,Senegal,NULL,NULL,313889,0,0,0
364742,FIF,654,SEN,Senegal,F,Assane,Diao,2005-09-07,"6' 1""",174.0,7,NULL,Senegal,NULL,NULL,364742,0,0,0
388522,FIF,654,SEN,Senegal,F,Ibrahim,Mbaye,2008-01-24,"6' 1""",141.0,20,NULL,Senegal,NULL,NULL,388522,1,0,0
186121,FIF,467,RSA,South Africa,G,Ricardo,Goss,1994-04-02,"5' 11""",163.0,22,NULL,South Africa,NULL,NULL,186121,0,0,0
196230,FIF,467,RSA,South Africa,G,Ronwen,Williams,1992-01-21,"6' 0""",172.0,1,NULL,South Africa,NULL,NULL,196230,0,0,11
265713,FIF,467,RSA,South Africa,G,Sipho,Chaine,1996-12-14,"6' 1""",170.0,16,NULL,South Africa,NULL,NULL,265713,0,0,0
223818,FIF,467,RSA,South Africa,D,Aubrey,Modiba,1995-07-22,"5' 6""",161.0,6,NULL,South Africa,NULL,NULL,223818,0,0,0
266125,FIF,467,RSA,South Africa,D,Nkosinathi,Sibisi,1995-09-22,"5' 10""",172.0,19,NULL,South Africa,NULL,NULL,266125,0,0,0
276767,FIF,467,RSA,South Africa,D,Khuliso,Mudau,1995-04-26,"5' 11""",159.0,20,NULL,South Africa,NULL,NULL,276767,0,0,0
310593,FIF,467,RSA,South Africa,D,Bradley,Cross,2001-01-30,"5' 9""",152.0,26,NULL,South Africa,NULL,NULL,310593,0,0,0
351372,FIF,467,RSA,South Africa,D,Olwethu,Makhanya,2004-04-30,"6' 2""",159.0,24,NULL,South Africa,NULL,NULL,351372,0,0,0
358744,FIF,467,RSA,South Africa,D,Ime,Okon,2004-02-20,"6' 2""",183.0,21,NULL,South Africa,NULL,NULL,358744,0,0,0
365623,FIF,467,RSA,South Africa,D,Thabang,Matuludi,1999-01-14,"6' 2""",163.0,2,NULL,South Africa,NULL,NULL,365623,0,0,0
366883,FIF,467,RSA,South Africa,D,Samukele,Kabini,2004-03-15,"5' 11""",172.0,18,NULL,South Africa,NULL,NULL,366883,0,0,0
390448,FIF,467,RSA,South Africa,D,Khulumani,Ndamane,2004-02-05,"6' 0""",168.0,3,NULL,South Africa,NULL,NULL,390448,0,0,0
400594,FIF,467,RSA,South Africa,D,Mbekezeli,Mbokazi,2005-09-19,"5' 11""",139.0,14,NULL,South Africa,NULL,NULL,400594,0,0,0
157046,FIF,467,RSA,South Africa,M,Themba,Zwane,1989-08-03,"5' 7""",148.0,11,NULL,South Africa,NULL,NULL,157046,0,0,0
228595,FIF,467,RSA,South Africa,M,Sphephelo,Sithole,1999-03-03,"6' 2""",192.0,13,NULL,South Africa,NULL,NULL,228595,0,0,0
256691,FIF,467,RSA,South Africa,M,Teboho,Mokoena,1997-01-24,"5' 9""",168.0,4,NULL,South Africa,NULL,NULL,256691,1,0,0
301321,FIF,467,RSA,South Africa,M,Thalente,Mbatha,2000-03-06,"5' 11""",157.0,5,NULL,South Africa,NULL,NULL,301321,0,0,0
304736,FIF,467,RSA,South Africa,M,Jayden,Adams,2001-05-05,"5' 9""",150.0,23,NULL,South Africa,NULL,NULL,304736,0,0,0
337134,FIF,467,RSA,South Africa,M,Kamogelo,Sebelebele,2002-07-21,"5' 5""",119.0,25,NULL,South Africa,NULL,NULL,337134,0,0,0
264751,FIF,467,RSA,South Africa,F,Lyle,Foster,2000-09-03,"6' 1""",172.0,9,NULL,South Africa,NULL,NULL,264751,0,0,0
288771,FIF,467,RSA,South Africa,F,Oswin,Appollis,2001-08-25,"5' 7""",152.0,7,NULL,South Africa,NULL,NULL,288771,0,0,0
291141,FIF,467,RSA,South Africa,F,Iqraam,Rayners,1995-12-19,"5' 9""",168.0,15,NULL,South Africa,NULL,NULL,291141,0,0,0
303312,FIF,467,RSA,South Africa,F,Evidence,Makgopa,2000-06-05,"6' 2""",161.0,17,NULL,South Africa,NULL,NULL,303312,0,0,0
313399,FIF,467,RSA,South Africa,F,Tshepang,Moremi,2000-10-02,"5' 6""",152.0,8,NULL,South Africa,NULL,NULL,313399,0,1,0
335450,FIF,467,RSA,South Africa,F,Thapelo,Maseko,2003-11-11,"5' 10""",161.0,12,NULL,South Africa,NULL,NULL,335450,1,0,0
361211,FIF,467,RSA,South Africa,F,Relebohile,Mofokeng,2004-10-23,"5' 7""",150.0,10,NULL,South Africa,NULL,NULL,361211,0,0,0
175921,FIF,451,KOR,South Korea,G,Kim,Seung-Gyu,1990-09-30,"6' 2""",183.0,1,NULL,South Korea,NULL,NULL,175921,0,0,9
230244,FIF,451,KOR,South Korea,G,Jo,Hyeon-Woo,1991-09-25,"6' 2""",163.0,21,NULL,South Korea,NULL,NULL,230244,0,0,0
256724,FIF,451,KOR,South Korea,G,Song,Bum-Keun,1997-10-15,"6' 5""",196.0,12,NULL,South Korea,NULL,NULL,256724,0,0,0
157688,FIF,451,KOR,South Korea,D,Kim,Min-Jae,1996-11-15,"6' 3""",179.0,4,NULL,South Korea,NULL,NULL,157688,0,0,0
280060,FIF,451,KOR,South Korea,D,Kim,Moon-Hwan,1995-08-01,"5' 8""",139.0,15,NULL,South Korea,NULL,NULL,280060,0,0,0
286268,FIF,451,KOR,South Korea,D,Kim,Tae-Hyeon,2000-09-17,"6' 2""",181.0,5,NULL,South Korea,NULL,NULL,286268,0,0,0
297270,FIF,451,KOR,South Korea,D,Lee,Tae-Seok,2002-07-28,"5' 9""",157.0,13,NULL,South Korea,NULL,NULL,297270,0,0,0
297788,FIF,451,KOR,South Korea,D,Lee,Han-Beom,2002-06-17,"6' 3""",159.0,2,NULL,South Africa,NULL,NULL,297788,0,0,0
302793,FIF,451,KOR,South Korea,D,Seol,Young-Woo,1998-12-05,"6' 0""",159.0,22,NULL,South Korea,NULL,NULL,302793,0,0,0
345769,FIF,451,KOR,South Korea,D,Lee,Gi-Hyuk,2000-07-07,"6' 0""",159.0,3,NULL,South Korea,NULL,NULL,345769,0,0,0
3098209,FIF,451,KOR,South Korea,D,Cho,Wi-Je,2001-08-25,"6' 2""",181.0,14,NULL,South Korea,NULL,NULL,3098209,0,0,0
90721,FIF,451,KOR,South Korea,M,Kim,Jin-Gyu,1997-02-24,"5' 10""",150.0,24,NULL,South Korea,NULL,NULL,90721,0,0,0
134103,FIF,451,KOR,South Korea,M,Lee,Jae-Sung,1992-08-10,"5' 11""",152.0,10,NULL,South Korea,NULL,NULL,134103,0,0,0
256598,FIF,451,KOR,South Korea,M,Paik,Seung-Ho,1997-03-17,"6' 0""",159.0,8,NULL,South Korea,NULL,NULL,256598,0,0,0
271702,FIF,451,KOR,South Korea,M,Lee,Dong-Gyeong,1997-09-20,"5' 9""",150.0,26,NULL,South Korea,NULL,NULL,271702,0,0,0
274197,FIF,451,KOR,South Korea,M,Lee,Kang-In,2001-02-19,"5' 8""",146.0,19,NULL,South Korea,NULL,NULL,274197,0,1,0
280061,FIF,451,KOR,South Korea,M,Hwang,In-Beom,1996-09-20,"5' 10""",152.0,6,NULL,South Korea,NULL,NULL,280061,1,1,0
304793,FIF,451,KOR,South Korea,M,Jens,Castrop,2003-07-29,"5' 10""",168.0,23,NULL,South Korea,NULL,NULL,304793,0,0,0
336178,FIF,451,KOR,South Korea,M,Park,Jin-Seop,1995-10-23,"6' 1""",170.0,16,NULL,South Korea,NULL,NULL,336178,0,0,0
362208,FIF,451,KOR,South Korea,M,Bae,Jun-Ho,2003-08-21,"5' 11""",152.0,17,NULL,South Korea,NULL,NULL,362208,0,0,0
149945,FIF,451,KOR,South Korea,F,Son,Heung-Min,1992-07-08,"6' 0""",168.0,7,NULL,South Korea,NULL,NULL,149945,0,0,0
237224,FIF,451,KOR,South Korea,F,Hwang,Hee-Chan,1996-01-26,"5' 10""",170.0,11,NULL,South Korea,NULL,NULL,237224,0,0,0
297791,FIF,451,KOR,South Korea,F,Eom,Ji-Sung,2002-05-09,"5' 10""",152.0,25,NULL,South Korea,NULL,NULL,297791,0,0,0
302434,FIF,451,KOR,South Korea,F,Oh,Hyeon-Gyu,2001-04-12,"6' 2""",159.0,18,NULL,South Korea,NULL,NULL,302434,1,0,0
303464,FIF,451,KOR,South Korea,F,Cho,Gue-Sung,1998-01-25,"6' 2""",181.0,9,NULL,South Korea,NULL,NULL,303464,0,0,0
350711,FIF,451,KOR,South Korea,F,Yang,Hyun-Jun,2002-05-25,"5' 9""",161.0,20,NULL,South Korea,NULL,NULL,350711,0,0,0
196176,FIF,164,ESP,Spain,G,David,Raya,1995-09-15,"6' 0""",174.0,1,NULL,Spain,NULL,NULL,196176,0,0,0
222375,FIF,164,ESP,Spain,G,Unai,Simón,1997-06-11,"6' 3""",192.0,23,NULL,Spain,NULL,NULL,222375,0,0,10
297362,FIF,164,ESP,Spain,G,Joan,García,2001-05-04,"6' 4""",185.0,13,NULL,Spain,NULL,NULL,297362,0,0,0
128714,FIF,164,ESP,Spain,D,Eric,García,2001-01-09,"5' 11""",170.0,4,NULL,Spain,NULL,NULL,128714,0,0,0
159317,FIF,164,ESP,Spain,D,Aymeric,Laporte,1994-05-27,"6' 2""",190.0,14,NULL,Spain,NULL,NULL,159317,0,1,0
166396,FIF,164,ESP,Spain,D,Alejandro,Grimaldo,1995-09-20,"5' 7""",139.0,3,NULL,Spain,NULL,NULL,166396,0,0,0
259910,FIF,164,ESP,Spain,D,Marc,Cucurella,1998-07-22,"5' 9""",146.0,24,NULL,Spain,NULL,NULL,259910,0,2,0
268533,FIF,164,ESP,Spain,D,Pedro,Porro,1999-09-13,"5' 8""",150.0,12,NULL,Spain,NULL,NULL,268533,2,0,0
332613,FIF,164,ESP,Spain,D,Marc,Pubill,2003-06-20,"6' 3""",190.0,2,NULL,Spain,NULL,NULL,332613,0,0,0
368992,FIF,164,ESP,Spain,D,Pau,Cubarsí,2007-01-22,"6' 0""",172.0,22,NULL,Spain,NULL,NULL,368992,0,0,0
206474,FIF,164,ESP,Spain,M,Marcos,Llorente,1995-01-30,"6' 0""",161.0,5,NULL,Spain,NULL,NULL,206474,0,1,0
209581,FIF,164,ESP,Spain,M,Mikel,Merino,1996-06-22,"6' 2""",183.0,6,NULL,Spain,NULL,NULL,209581,2,0,0
214596,FIF,164,ESP,Spain,M,Fabián,Ruiz,1996-04-03,"6' 2""",152.0,8,NULL,Spain,NULL,NULL,214596,1,0,0
227765,FIF,164,ESP,Spain,M,Dani,Olmo,1998-05-07,"6' 0""",161.0,10,NULL,Spain,NULL,NULL,227765,0,2,0
231828,FIF,164,ESP,Spain,M,Rodri,,1996-06-22,"6' 3""",196.0,16,NULL,Spain,Madrid,NULL,231828,0,0,0
250465,FIF,164,ESP,Spain,M,Pedri,,2002-11-25,"5' 9""",150.0,20,NULL,Spain,NULL,NULL,250465,0,0,0
287266,FIF,164,ESP,Spain,M,Martín,Zubimendi,1999-02-02,"5' 11""",161.0,18,NULL,Spain,NULL,NULL,287266,0,0,0
297370,FIF,164,ESP,Spain,M,Yéremy,Pino,2002-10-20,"5' 8""",141.0,11,NULL,Spain,NULL,NULL,297370,0,0,0
297373,FIF,164,ESP,Spain,M,Álex,Baena,2001-07-20,"5' 9""",152.0,15,NULL,Spain,NULL,NULL,297373,1,1,0
323702,FIF,164,ESP,Spain,M,Gavi,,2004-08-05,"5' 9""",150.0,9,NULL,Spain,NULL,NULL,323702,0,0,0
214995,FIF,164,ESP,Spain,F,Borja,Iglesias,1993-01-17,"6' 2""",190.0,26,NULL,Spain,NULL,NULL,214995,0,0,0
229018,FIF,164,ESP,Spain,F,Mikel,Oyarzabal,1997-04-21,"5' 11""",172.0,21,NULL,Spain,NULL,NULL,229018,5,1,0
265869,FIF,164,ESP,Spain,F,Ferran,Torres,2000-02-29,"6' 0""",174.0,7,NULL,Spain,NULL,NULL,265869,1,1,0
312146,FIF,164,ESP,Spain,F,Nico,Williams,2002-07-12,"5' 11""",148.0,17,NULL,Spain,NULL,NULL,312146,0,1,0
362150,FIF,164,ESP,Spain,F,Lamine,Yamal,2007-07-13,"5' 10""",168.0,19,NULL,Spain,NULL,NULL,362150,1,0,0
397545,FIF,164,ESP,Spain,F,Víctor,Muñoz,2003-07-13,"5' 8""",152.0,25,NULL,Spain,NULL,NULL,397545,0,0,0
133993,FIF,466,SWE,Sweden,G,Kristoffer,Nordfeldt,1989-06-23,"6' 3""",185.0,23,NULL,Sweden,NULL,NULL,133993,0,0,3
258902,FIF,466,SWE,Sweden,G,Viktor,Johansson,1998-09-14,"6' 2""",174.0,12,NULL,Sweden,NULL,NULL,258902,0,0,0
286810,FIF,466,SWE,Sweden,G,Jacob,Widell Zetterström,1998-07-11,"6' 6""",192.0,1,NULL,Sweden,NULL,NULL,286810,0,0,11
195790,FIF,466,SWE,Sweden,D,Carl,Starfelt,1995-06-01,"6' 1""",183.0,15,NULL,Sweden,NULL,NULL,195790,0,0,0
204115,FIF,466,SWE,Sweden,M,Eric,Smith,1997-01-08,"6' 4""",190.0,20,NULL,Sweden,NULL,NULL,204115,0,0,0
204679,FIF,466,SWE,Sweden,D,Victor,Lindelöf,1994-07-17,"6' 2""",181.0,3,NULL,Sweden,NULL,NULL,204679,0,0,0
250166,FIF,466,SWE,Sweden,D,Gabriel,Gudmundsson,1999-04-29,"5' 11""",163.0,5,NULL,Sweden,NULL,NULL,250166,0,0,0
290413,FIF,466,SWE,Sweden,D,Hjalmar,Ekdal,1998-10-21,"6' 2""",168.0,14,NULL,Sweden,NULL,NULL,290413,0,0,0
310709,FIF,466,SWE,Sweden,D,Daniel,Svensson,2002-02-12,"6' 0""",159.0,8,NULL,Sweden,NULL,NULL,310709,0,0,0
312862,FIF,466,SWE,Sweden,D,Isak,Hien,1999-01-13,"6' 3""",192.0,4,NULL,Sweden,NULL,NULL,312862,0,0,0
324930,FIF,466,SWE,Sweden,D,Gustaf,Lagerbielke,2000-04-10,"6' 4""",174.0,2,NULL,Sweden,NULL,NULL,324930,0,0,0
186004,FIF,466,SWE,Sweden,M,Ken,Sema,1993-09-30,"5' 11""",181.0,13,NULL,Sweden,NULL,NULL,186004,0,0,0
